Ad ID,Advertiser ID,Headline,Description,URL
274,98,Ad from advertiser #98,Ad #4 of advertiser #98,https://www.amazon.com?advertiser=98&ad=4
275,99,Ad from advertiser #99,Ad #1 of advertiser #99,https://www.amazon.com?advertiser=99&ad=1
276,100,Ad from advertiser #100,Ad #1 of advertiser #100,https://www.amazon.com?advertiser=100&ad=1
277,100,Ad from advertiser #100,Ad #2 of advertiser #100,https://www.amazon.com?advertiser=100&ad=2
278,101,Ad from advertiser #101,Ad #1 of advertiser #101,https://www.amazon.com?advertiser=101&ad=1
279,102,Ad from advertiser #102,Ad #1 of advertiser #102,https://www.amazon.com?advertiser=102&ad=1
280,102,Ad from advertiser #102,Ad #2 of advertiser #102,https://www.amazon.com?advertiser=102&ad=2
281,102,Ad from advertiser #102,Ad #3 of advertiser #102,https://www.amazon.com?advertiser=102&ad=3
282,102,Ad from advertiser #102,Ad #4 of advertiser #102,https://www.amazon.com?advertiser=102&ad=4
283,103,Ad from advertiser #103,Ad #1 of advertiser #103,https://www.amazon.com?advertiser=103&ad=1
284,104,Ad from advertiser #104,Ad #1 of advertiser #104,https://www.amazon.com?advertiser=104&ad=1
285,104,Ad from advertiser #104,Ad #2 of advertiser #104,https://www.amazon.com?advertiser=104&ad=2
286,105,Ad from advertiser #105,Ad #1 of advertiser #105,https://www.amazon.com?advertiser=105&ad=1
287,105,Ad from advertiser #105,Ad #2 of advertiser #105,https://www.amazon.com?advertiser=105&ad=2
288,106,Ad from advertiser #106,Ad #1 of advertiser #106,https://www.amazon.com?advertiser=106&ad=1
289,107,Ad from advertiser #107,Ad #1 of advertiser #107,https://www.amazon.com?advertiser=107&ad=1
290,107,Ad from advertiser #107,Ad #2 of advertiser #107,https://www.amazon.com?advertiser=107&ad=2
291,107,Ad from advertiser #107,Ad #3 of advertiser #107,https://www.amazon.com?advertiser=107&ad=3
292,108,Ad from advertiser #108,Ad #1 of advertiser #108,https://www.amazon.com?advertiser=108&ad=1
293,108,Ad from advertiser #108,Ad #2 of advertiser #108,https://www.amazon.com?advertiser=108&ad=2
294,108,Ad from advertiser #108,Ad #3 of advertiser #108,https://www.amazon.com?advertiser=108&ad=3
295,108,Ad from advertiser #108,Ad #4 of advertiser #108,https://www.amazon.com?advertiser=108&ad=4
296,108,Ad from advertiser #108,Ad #5 of advertiser #108,https://www.amazon.com?advertiser=108&ad=5
297,109,Ad from advertiser #109,Ad #1 of advertiser #109,https://www.amazon.com?advertiser=109&ad=1
298,109,Ad from advertiser #109,Ad #2 of advertiser #109,https://www.amazon.com?advertiser=109&ad=2
299,109,Ad from advertiser #109,Ad #3 of advertiser #109,https://www.amazon.com?advertiser=109&ad=3
300,109,Ad from advertiser #109,Ad #4 of advertiser #109,https://www.amazon.com?advertiser=109&ad=4
301,109,Ad from advertiser #109,Ad #5 of advertiser #109,https://www.amazon.com?advertiser=109&ad=5
302,110,Ad from advertiser #110,Ad #1 of advertiser #110,https://www.amazon.com?advertiser=110&ad=1
303,110,Ad from advertiser #110,Ad #2 of advertiser #110,https://www.amazon.com?advertiser=110&ad=2
304,111,Ad from advertiser #111,Ad #1 of advertiser #111,https://www.amazon.com?advertiser=111&ad=1
305,111,Ad from advertiser #111,Ad #2 of advertiser #111,https://www.amazon.com?advertiser=111&ad=2
306,111,Ad from advertiser #111,Ad #3 of advertiser #111,https://www.amazon.com?advertiser=111&ad=3
307,112,Ad from advertiser #112,Ad #1 of advertiser #112,https://www.amazon.com?advertiser=112&ad=1
308,112,Ad from advertiser #112,Ad #2 of advertiser #112,https://www.amazon.com?advertiser=112&ad=2
309,112,Ad from advertiser #112,Ad #3 of advertiser #112,https://www.amazon.com?advertiser=112&ad=3
310,113,Ad from advertiser #113,Ad #1 of advertiser #113,https://www.amazon.com?advertiser=113&ad=1
311,113,Ad from advertiser #113,Ad #2 of advertiser #113,https://www.amazon.com?advertiser=113&ad=2
312,113,Ad from advertiser #113,Ad #3 of advertiser #113,https://www.amazon.com?advertiser=113&ad=3
313,113,Ad from advertiser #113,Ad #4 of advertiser #113,https://www.amazon.com?advertiser=113&ad=4
314,113,Ad from advertiser #113,Ad #5 of advertiser #113,https://www.amazon.com?advertiser=113&ad=5
315,114,Ad from advertiser #114,Ad #1 of advertiser #114,https://www.amazon.com?advertiser=114&ad=1
316,114,Ad from advertiser #114,Ad #2 of advertiser #114,https://www.amazon.com?advertiser=114&ad=2
317,114,Ad from advertiser #114,Ad #3 of advertiser #114,https://www.amazon.com?advertiser=114&ad=3
318,114,Ad from advertiser #114,Ad #4 of advertiser #114,https://www.amazon.com?advertiser=114&ad=4
319,115,Ad from advertiser #115,Ad #1 of advertiser #115,https://www.amazon.com?advertiser=115&ad=1
320,115,Ad from advertiser #115,Ad #2 of advertiser #115,https://www.amazon.com?advertiser=115&ad=2
321,115,Ad from advertiser #115,Ad #3 of advertiser #115,https://www.amazon.com?advertiser=115&ad=3
322,115,Ad from advertiser #115,Ad #4 of advertiser #115,https://www.amazon.com?advertiser=115&ad=4
323,116,Ad from advertiser #116,Ad #1 of advertiser #116,https://www.amazon.com?advertiser=116&ad=1
324,116,Ad from advertiser #116,Ad #2 of advertiser #116,https://www.amazon.com?advertiser=116&ad=2
325,116,Ad from advertiser #116,Ad #3 of advertiser #116,https://www.amazon.com?advertiser=116&ad=3
326,116,Ad from advertiser #116,Ad #4 of advertiser #116,https://www.amazon.com?advertiser=116&ad=4
327,116,Ad from advertiser #116,Ad #5 of advertiser #116,https://www.amazon.com?advertiser=116&ad=5
328,117,Ad from advertiser #117,Ad #1 of advertiser #117,https://www.amazon.com?advertiser=117&ad=1
329,117,Ad from advertiser #117,Ad #2 of advertiser #117,https://www.amazon.com?advertiser=117&ad=2
330,117,Ad from advertiser #117,Ad #3 of advertiser #117,https://www.amazon.com?advertiser=117&ad=3
331,117,Ad from advertiser #117,Ad #4 of advertiser #117,https://www.amazon.com?advertiser=117&ad=4
332,117,Ad from advertiser #117,Ad #5 of advertiser #117,https://www.amazon.com?advertiser=117&ad=5
333,118,Ad from advertiser #118,Ad #1 of advertiser #118,https://www.amazon.com?advertiser=118&ad=1
334,118,Ad from advertiser #118,Ad #2 of advertiser #118,https://www.amazon.com?advertiser=118&ad=2
335,118,Ad from advertiser #118,Ad #3 of advertiser #118,https://www.amazon.com?advertiser=118&ad=3
336,118,Ad from advertiser #118,Ad #4 of advertiser #118,https://www.amazon.com?advertiser=118&ad=4
337,118,Ad from advertiser #118,Ad #5 of advertiser #118,https://www.amazon.com?advertiser=118&ad=5
338,119,Ad from advertiser #119,Ad #1 of advertiser #119,https://www.amazon.com?advertiser=119&ad=1
339,119,Ad from advertiser #119,Ad #2 of advertiser #119,https://www.amazon.com?advertiser=119&ad=2
340,119,Ad from advertiser #119,Ad #3 of advertiser #119,https://www.amazon.com?advertiser=119&ad=3
341,120,Ad from advertiser #120,Ad #1 of advertiser #120,https://www.amazon.com?advertiser=120&ad=1
342,120,Ad from advertiser #120,Ad #2 of advertiser #120,https://www.amazon.com?advertiser=120&ad=2
343,120,Ad from advertiser #120,Ad #3 of advertiser #120,https://www.amazon.com?advertiser=120&ad=3
344,120,Ad from advertiser #120,Ad #4 of advertiser #120,https://www.amazon.com?advertiser=120&ad=4
345,120,Ad from advertiser #120,Ad #5 of advertiser #120,https://www.amazon.com?advertiser=120&ad=5
346,121,Ad from advertiser #121,Ad #1 of advertiser #121,https://www.amazon.com?advertiser=121&ad=1
347,121,Ad from advertiser #121,Ad #2 of advertiser #121,https://www.amazon.com?advertiser=121&ad=2
348,121,Ad from advertiser #121,Ad #3 of advertiser #121,https://www.amazon.com?advertiser=121&ad=3
349,121,Ad from advertiser #121,Ad #4 of advertiser #121,https://www.amazon.com?advertiser=121&ad=4
350,122,Ad from advertiser #122,Ad #1 of advertiser #122,https://www.amazon.com?advertiser=122&ad=1
351,122,Ad from advertiser #122,Ad #2 of advertiser #122,https://www.amazon.com?advertiser=122&ad=2
352,122,Ad from advertiser #122,Ad #3 of advertiser #122,https://www.amazon.com?advertiser=122&ad=3
353,122,Ad from advertiser #122,Ad #4 of advertiser #122,https://www.amazon.com?advertiser=122&ad=4
354,123,Ad from advertiser #123,Ad #1 of advertiser #123,https://www.amazon.com?advertiser=123&ad=1
355,123,Ad from advertiser #123,Ad #2 of advertiser #123,https://www.amazon.com?advertiser=123&ad=2
356,123,Ad from advertiser #123,Ad #3 of advertiser #123,https://www.amazon.com?advertiser=123&ad=3
357,124,Ad from advertiser #124,Ad #1 of advertiser #124,https://www.amazon.com?advertiser=124&ad=1
358,124,Ad from advertiser #124,Ad #2 of advertiser #124,https://www.amazon.com?advertiser=124&ad=2
359,124,Ad from advertiser #124,Ad #3 of advertiser #124,https://www.amazon.com?advertiser=124&ad=3
360,125,Ad from advertiser #125,Ad #1 of advertiser #125,https://www.amazon.com?advertiser=125&ad=1
361,125,Ad from advertiser #125,Ad #2 of advertiser #125,https://www.amazon.com?advertiser=125&ad=2
362,125,Ad from advertiser #125,Ad #3 of advertiser #125,https://www.amazon.com?advertiser=125&ad=3
363,125,Ad from advertiser #125,Ad #4 of advertiser #125,https://www.amazon.com?advertiser=125&ad=4
364,126,Ad from advertiser #126,Ad #1 of advertiser #126,https://www.amazon.com?advertiser=126&ad=1
365,126,Ad from advertiser #126,Ad #2 of advertiser #126,https://www.amazon.com?advertiser=126&ad=2
366,126,Ad from advertiser #126,Ad #3 of advertiser #126,https://www.amazon.com?advertiser=126&ad=3
367,127,Ad from advertiser #127,Ad #1 of advertiser #127,https://www.amazon.com?advertiser=127&ad=1
368,127,Ad from advertiser #127,Ad #2 of advertiser #127,https://www.amazon.com?advertiser=127&ad=2
369,128,Ad from advertiser #128,Ad #1 of advertiser #128,https://www.amazon.com?advertiser=128&ad=1
370,128,Ad from advertiser #128,Ad #2 of advertiser #128,https://www.amazon.com?advertiser=128&ad=2
371,128,Ad from advertiser #128,Ad #3 of advertiser #128,https://www.amazon.com?advertiser=128&ad=3
372,128,Ad from advertiser #128,Ad #4 of advertiser #128,https://www.amazon.com?advertiser=128&ad=4
373,129,Ad from advertiser #129,Ad #1 of advertiser #129,https://www.amazon.com?advertiser=129&ad=1
374,129,Ad from advertiser #129,Ad #2 of advertiser #129,https://www.amazon.com?advertiser=129&ad=2
375,129,Ad from advertiser #129,Ad #3 of advertiser #129,https://www.amazon.com?advertiser=129&ad=3
376,129,Ad from advertiser #129,Ad #4 of advertiser #129,https://www.amazon.com?advertiser=129&ad=4
377,129,Ad from advertiser #129,Ad #5 of advertiser #129,https://www.amazon.com?advertiser=129&ad=5
378,130,Ad from advertiser #130,Ad #1 of advertiser #130,https://www.amazon.com?advertiser=130&ad=1
379,130,Ad from advertiser #130,Ad #2 of advertiser #130,https://www.amazon.com?advertiser=130&ad=2
380,131,Ad from advertiser #131,Ad #1 of advertiser #131,https://www.amazon.com?advertiser=131&ad=1
381,131,Ad from advertiser #131,Ad #2 of advertiser #131,https://www.amazon.com?advertiser=131&ad=2
382,131,Ad from advertiser #131,Ad #3 of advertiser #131,https://www.amazon.com?advertiser=131&ad=3
383,131,Ad from advertiser #131,Ad #4 of advertiser #131,https://www.amazon.com?advertiser=131&ad=4
384,131,Ad from advertiser #131,Ad #5 of advertiser #131,https://www.amazon.com?advertiser=131&ad=5
385,132,Ad from advertiser #132,Ad #1 of advertiser #132,https://www.amazon.com?advertiser=132&ad=1
386,132,Ad from advertiser #132,Ad #2 of advertiser #132,https://www.amazon.com?advertiser=132&ad=2
387,132,Ad from advertiser #132,Ad #3 of advertiser #132,https://www.amazon.com?advertiser=132&ad=3
388,132,Ad from advertiser #132,Ad #4 of advertiser #132,https://www.amazon.com?advertiser=132&ad=4
389,132,Ad from advertiser #132,Ad #5 of advertiser #132,https://www.amazon.com?advertiser=132&ad=5
390,133,Ad from advertiser #133,Ad #1 of advertiser #133,https://www.amazon.com?advertiser=133&ad=1
391,134,Ad from advertiser #134,Ad #1 of advertiser #134,https://www.amazon.com?advertiser=134&ad=1
392,135,Ad from advertiser #135,Ad #1 of advertiser #135,https://www.amazon.com?advertiser=135&ad=1
393,135,Ad from advertiser #135,Ad #2 of advertiser #135,https://www.amazon.com?advertiser=135&ad=2
394,135,Ad from advertiser #135,Ad #3 of advertiser #135,https://www.amazon.com?advertiser=135&ad=3
395,136,Ad from advertiser #136,Ad #1 of advertiser #136,https://www.amazon.com?advertiser=136&ad=1
396,137,Ad from advertiser #137,Ad #1 of advertiser #137,https://www.amazon.com?advertiser=137&ad=1
397,137,Ad from advertiser #137,Ad #2 of advertiser #137,https://www.amazon.com?advertiser=137&ad=2
398,138,Ad from advertiser #138,Ad #1 of advertiser #138,https://www.amazon.com?advertiser=138&ad=1
399,138,Ad from advertiser #138,Ad #2 of advertiser #138,https://www.amazon.com?advertiser=138&ad=2
400,138,Ad from advertiser #138,Ad #3 of advertiser #138,https://www.amazon.com?advertiser=138&ad=3
401,138,Ad from advertiser #138,Ad #4 of advertiser #138,https://www.amazon.com?advertiser=138&ad=4
402,138,Ad from advertiser #138,Ad #5 of advertiser #138,https://www.amazon.com?advertiser=138&ad=5
403,139,Ad from advertiser #139,Ad #1 of advertiser #139,https://www.amazon.com?advertiser=139&ad=1
404,140,Ad from advertiser #140,Ad #1 of advertiser #140,https://www.amazon.com?advertiser=140&ad=1
405,141,Ad from advertiser #141,Ad #1 of advertiser #141,https://www.amazon.com?advertiser=141&ad=1
406,141,Ad from advertiser #141,Ad #2 of advertiser #141,https://www.amazon.com?advertiser=141&ad=2
407,141,Ad from advertiser #141,Ad #3 of advertiser #141,https://www.amazon.com?advertiser=141&ad=3
408,141,Ad from advertiser #141,Ad #4 of advertiser #141,https://www.amazon.com?advertiser=141&ad=4
409,141,Ad from advertiser #141,Ad #5 of advertiser #141,https://www.amazon.com?advertiser=141&ad=5
410,142,Ad from advertiser #142,Ad #1 of advertiser #142,https://www.amazon.com?advertiser=142&ad=1
411,142,Ad from advertiser #142,Ad #2 of advertiser #142,https://www.amazon.com?advertiser=142&ad=2
412,142,Ad from advertiser #142,Ad #3 of advertiser #142,https://www.amazon.com?advertiser=142&ad=3
413,142,Ad from advertiser #142,Ad #4 of advertiser #142,https://www.amazon.com?advertiser=142&ad=4
414,143,Ad from advertiser #143,Ad #1 of advertiser #143,https://www.amazon.com?advertiser=143&ad=1
415,144,Ad from advertiser #144,Ad #1 of advertiser #144,https://www.amazon.com?advertiser=144&ad=1
416,144,Ad from advertiser #144,Ad #2 of advertiser #144,https://www.amazon.com?advertiser=144&ad=2
417,144,Ad from advertiser #144,Ad #3 of advertiser #144,https://www.amazon.com?advertiser=144&ad=3
418,144,Ad from advertiser #144,Ad #4 of advertiser #144,https://www.amazon.com?advertiser=144&ad=4
419,145,Ad from advertiser #145,Ad #1 of advertiser #145,https://www.amazon.com?advertiser=145&ad=1
420,145,Ad from advertiser #145,Ad #2 of advertiser #145,https://www.amazon.com?advertiser=145&ad=2
421,145,Ad from advertiser #145,Ad #3 of advertiser #145,https://www.amazon.com?advertiser=145&ad=3
422,145,Ad from advertiser #145,Ad #4 of advertiser #145,https://www.amazon.com?advertiser=145&ad=4
423,146,Ad from advertiser #146,Ad #1 of advertiser #146,https://www.amazon.com?advertiser=146&ad=1
424,146,Ad from advertiser #146,Ad #2 of advertiser #146,https://www.amazon.com?advertiser=146&ad=2
425,146,Ad from advertiser #146,Ad #3 of advertiser #146,https://www.amazon.com?advertiser=146&ad=3
426,146,Ad from advertiser #146,Ad #4 of advertiser #146,https://www.amazon.com?advertiser=146&ad=4
427,146,Ad from advertiser #146,Ad #5 of advertiser #146,https://www.amazon.com?advertiser=146&ad=5
428,147,Ad from advertiser #147,Ad #1 of advertiser #147,https://www.amazon.com?advertiser=147&ad=1
429,147,Ad from advertiser #147,Ad #2 of advertiser #147,https://www.amazon.com?advertiser=147&ad=2
430,147,Ad from advertiser #147,Ad #3 of advertiser #147,https://www.amazon.com?advertiser=147&ad=3
431,147,Ad from advertiser #147,Ad #4 of advertiser #147,https://www.amazon.com?advertiser=147&ad=4
432,148,Ad from advertiser #148,Ad #1 of advertiser #148,https://www.amazon.com?advertiser=148&ad=1
433,148,Ad from advertiser #148,Ad #2 of advertiser #148,https://www.amazon.com?advertiser=148&ad=2
434,149,Ad from advertiser #149,Ad #1 of advertiser #149,https://www.amazon.com?advertiser=149&ad=1
435,149,Ad from advertiser #149,Ad #2 of advertiser #149,https://www.amazon.com?advertiser=149&ad=2
436,149,Ad from advertiser #149,Ad #3 of advertiser #149,https://www.amazon.com?advertiser=149&ad=3
437,149,Ad from advertiser #149,Ad #4 of advertiser #149,https://www.amazon.com?advertiser=149&ad=4
438,149,Ad from advertiser #149,Ad #5 of advertiser #149,https://www.amazon.com?advertiser=149&ad=5
439,150,Ad from advertiser #150,Ad #1 of advertiser #150,https://www.amazon.com?advertiser=150&ad=1
440,150,Ad from advertiser #150,Ad #2 of advertiser #150,https://www.amazon.com?advertiser=150&ad=2
441,150,Ad from advertiser #150,Ad #3 of advertiser #150,https://www.amazon.com?advertiser=150&ad=3
442,151,Ad from advertiser #151,Ad #1 of advertiser #151,https://www.amazon.com?advertiser=151&ad=1
443,151,Ad from advertiser #151,Ad #2 of advertiser #151,https://www.amazon.com?advertiser=151&ad=2
444,152,Ad from advertiser #152,Ad #1 of advertiser #152,https://www.amazon.com?advertiser=152&ad=1
445,152,Ad from advertiser #152,Ad #2 of advertiser #152,https://www.amazon.com?advertiser=152&ad=2
446,152,Ad from advertiser #152,Ad #3 of advertiser #152,https://www.amazon.com?advertiser=152&ad=3
447,152,Ad from advertiser #152,Ad #4 of advertiser #152,https://www.amazon.com?advertiser=152&ad=4
448,152,Ad from advertiser #152,Ad #5 of advertiser #152,https://www.amazon.com?advertiser=152&ad=5
449,153,Ad from advertiser #153,Ad #1 of advertiser #153,https://www.amazon.com?advertiser=153&ad=1
450,153,Ad from advertiser #153,Ad #2 of advertiser #153,https://www.amazon.com?advertiser=153&ad=2
451,153,Ad from advertiser #153,Ad #3 of advertiser #153,https://www.amazon.com?advertiser=153&ad=3
452,153,Ad from advertiser #153,Ad #4 of advertiser #153,https://www.amazon.com?advertiser=153&ad=4
453,154,Ad from advertiser #154,Ad #1 of advertiser #154,https://www.amazon.com?advertiser=154&ad=1
454,154,Ad from advertiser #154,Ad #2 of advertiser #154,https://www.amazon.com?advertiser=154&ad=2
455,154,Ad from advertiser #154,Ad #3 of advertiser #154,https://www.amazon.com?advertiser=154&ad=3
456,154,Ad from advertiser #154,Ad #4 of advertiser #154,https://www.amazon.com?advertiser=154&ad=4
457,154,Ad from advertiser #154,Ad #5 of advertiser #154,https://www.amazon.com?advertiser=154&ad=5
458,155,Ad from advertiser #155,Ad #1 of advertiser #155,https://www.amazon.com?advertiser=155&ad=1
459,155,Ad from advertiser #155,Ad #2 of advertiser #155,https://www.amazon.com?advertiser=155&ad=2
